prediction_errors,predicted_step_function_time_interval,prediction_times,predictions,actual_values,predicted_step_function
2.111611001582503,0.020000000000000018,1.36,28.699203810372634,26.58759280879013,28.51313868838338
1.6590035821874345,0.019999999999999796,1.38,28.88526893236189,27.226265350174454,28.51313868838338
-0.2860413144240255,0.020000000000000018,1.4,27.015483546999484,27.30152486142351,27.468185481248543
-0.7379252688904998,0.020000000000000018,1.42,27.241834514124015,27.979759783014515,27.468185481248543
-0.13666110650146734,0.020000000000000018,1.44,27.468185481248543,27.60484658775001,27.468185481248543
0.004346028268333413,0.020000000000000018,1.46,27.694536448373075,27.69019042010474,27.468185481248543
0.5891074513410395,0.020000000000000018,1.48,27.920887415497607,27.331779964156567,27.468185481248543
-0.7645541132770113,0.020000000000000018,1.5,28.13231358343128,28.89686769670829,28.5589638012398
-1.3882621688054684,0.020000000000000018,1.52,28.34563869233554,29.73390086114101,28.5589638012398
-3.3594749046626475,0.020000000000000018,1.54,28.558963801239802,31.91843870590245,28.5589638012398
-3.962349650338858,0.020000000000000018,1.56,28.772288910144063,32.73463856048292,28.5589638012398
-4.28881859801356,0.020000000000000018,1.58,28.985614019048324,33.27443261706188,28.5589638012398
1.1325729398358177,0.020000000000000018,1.6,34.838415950274005,33.70584301043819,37.189589458283784
2.805534029897629,0.020000000000000018,1.62,36.014002704278894,33.208468674381265,37.189589458283784
4.55365555624725,0.019999999999999796,1.64,37.189589458283784,32.635933902036534,37.189589458283784
5.761264894424031,0.020000000000000018,1.66,38.365176212288674,32.60391131786464,37.189589458283784
7.10701084623998,0.020000000000000018,1.68,39.54076296629357,32.43375212005359,37.189589458283784
-0.9873204561778728,0.020000000000000018,1.7,31.97296006376907,32.96028051994694,31.34321223631191
-1.590274949266771,0.020000000000000018,1.72,31.65808615004049,33.24836109930726,31.34321223631191
-3.270357026900502,0.020000000000000018,1.74,31.34321223631191,34.61356926321241,31.34321223631191
-4.054593937786336,0.020000000000000018,1.76,31.02833832258333,35.08293226036967,31.34321223631191
-4.46762300450246,0.020000000000000018,1.78,30.71346440885475,35.18108741335721,31.34321223631191
-0.44491798172715846,0.020000000000000018,1.8,36.10010159560382,36.545019577330976,37.35533858518041
-0.18154470725462346,0.020000000000000018,1.82,36.72772009039212,36.90926479764674,37.35533858518041
-1.530373750652835,0.020000000000000018,1.84,37.35533858518041,38.88571233583325,37.35533858518041
-2.4396649205902534,0.020000000000000018,1.86,37.982957079968706,40.42262200055896,37.35533858518041
-0.8909325650796163,0.019999999999999796,1.88,38.61057557475699,39.50150813983661,37.35533858518041
0.8243520280614618,0.020000000000000018,1.9,40.91151974162922,40.08716771356776,42.575695741952586
1.9832563106507948,0.020000000000000018,1.92,41.7436077417909,39.76035143114011,42.575695741952586
2.4182760875548936,0.020000000000000018,1.94,42.575695741952586,40.15741965439769,42.575695741952586
3.224010365304956,0.020000000000000018,1.96,43.40778374211427,40.18377337680931,42.575695741952586
3.3413743810274283,0.020000000000000018,1.98,44.23987174227595,40.89849736124852,42.575695741952586
0.7172016288938892,0.020000000000000018,2.0,40.83126627974191,40.11406465084802,41.24048252794805
-0.8523537605438776,0.020000000000000018,2.02,41.03587440384498,41.888228164388856,41.24048252794805
0.5529799315261954,0.020000000000000018,2.04,41.24048252794805,40.68750259642186,41.24048252794805
1.2851586806845248,0.020000000000000018,2.06,41.44509065205113,40.1599319713666,41.24048252794805
1.110867873560018,0.020000000000000018,2.08,41.6496987761542,40.538830902594185,41.24048252794805
1.1871010215613396,0.020000000000000018,2.1,40.414082550265064,39.226981528703725,40.23832981235909
1.9072575241053187,0.020000000000000018,2.12,40.32620618131208,38.41894865720676,40.23832981235909
1.5688223979652491,0.020000000000000018,2.14,40.23832981235909,38.66950741439384,40.23832981235909
1.0635961635675102,0.020000000000000018,2.16,40.15045344340611,39.0868572798386,40.23832981235909
-0.010184773533936209,0.020000000000000018,2.18,40.062577074453124,40.07276184798706,40.23832981235909
0.7935241810394018,0.020000000000000018,2.2,39.80285212398572,39.00932794294632,40.2747459762254
1.1209002180694796,0.020000000000000018,2.22,40.03879905010556,38.91789883203608,40.2747459762254
3.151539832068188,0.020000000000000018,2.24,40.274745976225404,37.123206144157216,40.2747459762254
2.471306149044146,0.019999999999999574,2.26,40.51069290234524,38.039386753301095,40.2747459762254
3.4685569662427014,0.020000000000000018,2.28,40.746639828465085,37.278082862222384,40.2747459762254
-1.153324205730506,0.020000000000000018,2.3,36.77127983487782,37.92460404060832,35.903079386841256
-2.337466668645341,0.020000000000000018,2.32,36.337179610859536,38.67464627950488,35.903079386841256
-3.515961708130412,0.020000000000000018,2.34,35.903079386841256,39.41904109497167,35.903079386841256
-4.3710786092254,0.020000000000000018,2.36,35.468979162822976,39.840057772048375,35.903079386841256
-4.610907278576022,0.020000000000000018,2.38,35.034878938804695,39.64578621738072,35.903079386841256
-1.081681746878516,0.020000000000000018,2.4,40.48315983472928,41.564841581607794,41.404715003946926
-1.761891704853241,0.020000000000000018,2.42,40.943937419338106,42.70582912419135,41.404715003946926
-1.3023782720035655,0.020000000000000018,2.44,41.404715003946926,42.70709327595049,41.404715003946926
-0.42441924557423505,0.020000000000000018,2.46,41.86549258855575,42.28991183412999,41.404715003946926
0.050857922082023777,0.020000000000000018,2.48,42.32627017316458,42.27541225108256,41.404715003946926
-0.08591137928178938,0.020000000000000018,2.5,42.610184828058934,42.69609620734072,42.81122963783657
-0.5750022786982498,0.020000000000000018,2.52,42.71070723294775,43.285709511646,42.81122963783657
-1.1417473350015896,0.020000000000000018,2.54,42.81122963783657,43.95297697283816,42.81122963783657
-0.9198515648403784,0.020000000000000018,2.56,42.91175204272539,43.83160360756577,42.81122963783657
0.278040942968552,0.020000000000000018,2.58,43.01227444761421,42.73423350464566,42.81122963783657
2.613708242675912,0.020000000000000018,2.6,43.4867745679661,40.87306632529019,43.61120830607204
1.310504679190906,0.020000000000000018,2.62,43.54899143701907,42.23848675782816,43.61120830607204
1.3483058777665988,0.020000000000000018,2.64,43.61120830607204,42.26290242830544,43.61120830607204
0.08815420841538213,0.020000000000000018,2.66,43.673425175125004,43.58527096670962,43.61120830607204
0.5123337785382276,0.020000000000000018,2.68,43.73564204417798,43.22330826563975,43.61120830607204
2.6561159771104954,0.020000000000000018,2.7,44.25078737562841,41.59467139851792,45.46024099354452
3.9447950088291464,0.020000000000000018,2.72,44.85551418458647,40.91071917575732,45.46024099354452
3.528421127632676,0.020000000000000018,2.74,45.460240993544524,41.93181986591185,45.46024099354452
3.8482762135267237,0.019999999999999574,2.76,46.06496780250257,42.21669158897585,45.46024099354452
2.9667211901396797,0.020000000000000018,2.78,46.66969461146063,43.70297342132095,45.46024099354452
-1.5322020788147483,0.020000000000000018,2.8,43.72814802774375,45.2603501065585,44.83266331950865
-2.5385274025506988,0.020000000000000018,2.82,44.2804056736262,46.8189330761769,44.83266331950865
-1.0851055658734694,0.020000000000000018,2.84,44.83266331950865,45.91776888538212,44.83266331950865
-0.04186931398689353,0.020000000000000018,2.86,45.384920965391096,45.42679027937799,44.83266331950865
1.0198490796609434,0.020000000000000018,2.88,45.937178611273545,44.9173295316126,44.83266331950865
1.3546479610380118,0.020000000000000018,2.9,47.09681363853875,45.742165677500736,48.27027142238588
1.7878451363056556,0.020000000000000018,2.92,47.68354253046232,45.89569739415666,48.27027142238588
1.9636306419203962,0.020000000000000018,2.94,48.27027142238588,46.306640780465486,48.27027142238588
3.1992215786520433,0.020000000000000018,2.96,48.857000314309445,45.6577787356574,48.27027142238588
2.4468644039594096,0.020000000000000018,2.98,49.443729206233016,46.996864802273606,48.27027142238588
-1.4464756462665278,0.020000000000000018,3.0,46.801273355324476,48.247749001591,47.25556927353377
-3.596866802974283,0.020000000000000018,3.02,47.028421314429124,50.62528811740341,47.25556927353377
-4.322496622500459,0.020000000000000018,3.04,47.25556927353377,51.57806589603423,47.25556927353377
-3.870615607121394,0.020000000000000018,3.06,47.48271723263843,51.35333283975982,47.25556927353377
-4.629481435675082,0.020000000000000018,3.08,47.70986519174308,52.33934662741816,47.25556927353377
0.16318242508481262,0.020000000000000018,3.1,53.50212848864436,53.33894606355955,55.2843764834465
-1.5381816429822237,0.020000000000000018,3.12,54.39325248604543,55.93143412902765,55.2843764834465
1.2080981231005836,0.020000000000000018,3.14,55.28437648344649,54.07627836034591,55.2843764834465
2.948426027450843,0.020000000000000018,3.16,56.17550048084757,53.227074453396725,55.2843764834465
2.6879381672781832,0.020000000000000018,3.18,57.066624478248634,54.37868631097045,55.2843764834465
-0.5804092767820492,0.020000000000000018,3.2,55.86348370534637,56.44389298212842,57.0830704418539
1.4139616481827346,0.020000000000000018,3.22,56.47327707360014,55.0593154254174,57.0830704418539
0.12668534240691542,0.020000000000000018,3.24,57.083070441853906,56.95638509944699,57.0830704418539
-0.38713501136121664,0.019999999999999574,3.26,57.69286381010766,58.07999882146888,57.0830704418539
0.1659912223978992,0.020000000000000018,3.28,58.30265717836143,58.13666595596353,57.0830704418539
-1.5012174960132754,0.020000000000000018,3.3,58.766401219348545,60.26761871536182,59.961793856120096
0.08839719380754474,0.020000000000000018,3.32,59.364097537734324,59.27570034392678,59.961793856120096
0.33041883947756645,0.020000000000000018,3.34,59.961793856120096,59.63137501664253,59.961793856120096
1.8810239046267014,0.020000000000000018,3.36,60.55949017450587,58.678466269879166,59.961793856120096
0.3352066250731838,0.020000000000000018,3.38,61.15718649289164,60.821979867818456,59.961793856120096
0.6372822739389079,0.020000000000000018,3.4,61.477625153371896,60.84034287943299,62.631005179751654
2.8910533198412693,0.020000000000000018,3.42,62.05431516656178,59.16326184672051,62.631005179751654
3.6473859031951505,0.020000000000000018,3.44,62.631005179751654,58.9836192765565,62.631005179751654
3.0189396795893018,0.020000000000000018,3.46,63.20769519294153,60.18875551335223,62.631005179751654
4.260373953837508,0.020000000000000018,3.48,63.784385206131404,59.524011252293896,62.631005179751654
0.9056126342222584,0.020000000000000018,3.5,59.25784727737826,58.352234643156,58.93641335984897
0.6083262539912511,0.020000000000000018,3.52,59.09713031861362,58.48880406462237,58.93641335984897
-0.3192589570026243,0.020000000000000018,3.54,58.93641335984898,59.2556723168516,58.93641335984897
0.14803683859269512,0.020000000000000018,3.56,58.77569640108433,58.62765956249164,58.93641335984897
1.0420637807049005,0.020000000000000018,3.58,58.614979442319694,57.57291566161479,58.93641335984897
-0.2571688381508608,0.020000000000000018,3.6,58.033522510183325,58.290691348334185,57.749566017140694
-1.2874329203029902,0.020000000000000018,3.62,57.89154426366201,59.178977183965,57.749566017140694
-0.31065889309926575,0.020000000000000018,3.64,57.7495660171407,58.06022491023997,57.749566017140694
-1.4428028663383117,0.020000000000000018,3.66,57.60758777061939,59.0503906369577,57.749566017140694
-1.5453474784314878,0.020000000000000018,3.68,57.46560952409808,59.010957002529565,57.749566017140694
0.2055722845875536,0.020000000000000018,3.7,59.11183164481976,58.906259360232205,59.37422059709646
-2.6060457085833093,0.020000000000000018,3.72,59.24302612095811,61.84907182954142,59.37422059709646
-1.079864836047875,0.020000000000000018,3.74,59.37422059709647,60.45408543314434,59.37422059709646
-0.8524732904609706,0.019999999999999574,3.76,59.505415073234815,60.357888363695785,59.37422059709646
0.47427524955554645,0.020000000000000018,3.78,59.63660954937316,59.162334299817616,59.37422059709646
-0.7497307752305034,0.020000000000000018,3.8,59.85221778128347,60.601948556513975,59.65641106394857
0.13278451245728462,0.020000000000000018,3.82,59.75431442261602,59.621529910158735,59.65641106394857
1.2393322343152704,0.020000000000000018,3.84,59.65641106394857,58.4170788296333,59.65641106394857
2.0366718921073925,0.020000000000000018,3.86,59.558507705281116,57.52183581317372,59.65641106394857
0.32693969700260084,0.020000000000000018,3.88,59.460604346613664,59.13366464961106,59.65641106394857
-1.2253153765566367,0.020000000000000018,3.9,57.54833297858081,58.773648355137446,56.541080596422674
-0.4069756864345351,0.020000000000000018,3.92,57.044706787501745,57.45168247393628,56.541080596422674
-3.095480398017962,0.020000000000000018,3.94,56.54108059642268,59.63656099444064,56.541080596422674
-2.407166707592623,0.020000000000000018,3.96,56.03745440534361,58.44462111293623,56.541080596422674
-2.842708567876471,0.020000000000000018,3.98,55.533828214264545,58.37653678214102,56.541080596422674
-0.014454189380806781,0.020000000000000018,4.0,58.596224591619595,58.6106787810004,58.63596769022102
-0.6343796382250986,0.019999999999999574,4.02,58.61609614092031,59.25047577914541,58.63596769022102
-3.23439585792579,0.020000000000000462,4.04,58.63596769022102,61.87036354814681,58.63596769022102
-4.545334828264828,0.019999999999999574,4.06,58.65583923952173,63.20117406778656,58.63596769022102
-4.780342677403809,0.020000000000000462,4.08,58.67571078882245,63.45605346622626,58.63596769022102
-1.04104215452395,0.019999999999999574,4.1,65.37018342618883,66.41122558071278,68.09847295800738
1.7160039649853758,0.020000000000000462,4.12,66.73432819209813,65.01832422711276,68.09847295800738
3.899585592004783,0.019999999999999574,4.14,68.09847295800736,64.19888736600258,68.09847295800738
5.122832245268697,0.020000000000000462,4.16,69.46261772391668,64.33978547864798,68.09847295800738
7.084110666516679,0.019999999999999574,4.18,70.82676248982591,63.74265182330923,68.09847295800738
-0.7249847375525675,0.020000000000000462,4.2,62.93746901617571,63.66245375372828,61.73433176352135
-2.6258913885264477,0.019999999999999574,4.22,62.33590038984854,64.96179177837499,61.73433176352135
-4.436843688493134,0.020000000000000462,4.24,61.73433176352135,66.17117545201448,61.73433176352135
-6.013547775498516,0.019999999999999574,4.26,61.13276313719418,67.1463109126927,61.73433176352135
-7.262508796807396,0.020000000000000462,4.28,60.53119451086698,67.79370330767438,61.73433176352135
1.0338260665820656,0.019999999999999574,4.3,69.08119251355973,68.04736644697766,71.17059616200173
3.03100037802065,0.020000000000000462,4.32,70.12589433778075,67.0948939597601,71.17059616200173
2.0192767954439574,0.019999999999999574,4.34,71.17059616200173,69.15131936655777,71.17059616200173
2.1449353174608206,0.020000000000000462,4.36,72.21529798622274,70.07036266876192,71.17059616200173
2.9943436041528457,0.019999999999999574,4.38,73.25999981044372,70.26565620629087,71.17059616200173
-0.5902471395256583,0.020000000000000462,4.4,71.10946839058289,71.69971553010855,72.44509202887372
-0.27653638949608705,0.019999999999999574,4.42,71.77728020972829,72.05381659922438,72.44509202887372
-1.1143318476292876,0.020000000000000462,4.44,72.44509202887372,73.559423876503,72.44509202887372
0.4118515409984127,0.019999999999999574,4.46,73.11290384801912,72.7010523070207,72.44509202887372
0.9337138853946385,0.020000000000000462,4.48,73.78071566716454,72.8470017817699,72.44509202887372
3.5217631492752446,0.019999999999999574,4.5,74.47493861930711,70.95317547003187,75.80657254167615
4.3815909419085415,0.019999999999999574,4.52,75.14075558049161,70.75916463858307,75.80657254167615
7.314211587411194,0.020000000000000462,4.54,75.80657254167615,68.49236095426495,75.80657254167615
7.521513488271111,0.019999999999999574,4.56,76.47238950286065,68.95087601458954,75.80657254167615
7.93481820551483,0.020000000000000462,4.58,77.1382064640452,69.20338825853037,75.80657254167615
-2.3240376951566475,0.019999999999999574,4.6,68.07943415310113,70.40347184825778,67.01786154370185
-3.548607125444647,0.020000000000000462,4.62,67.54864784840149,71.09725497384613,67.01786154370185
-4.737805932758462,0.019999999999999574,4.64,67.01786154370187,71.75566747646033,67.01786154370185
-5.059278258162379,0.020000000000000462,4.66,66.48707523900221,71.54635349716459,67.01786154370185
-5.782142258573003,0.019999999999999574,4.68,65.95628893430259,71.7384311928756,67.01786154370185
1.077618317142452,0.020000000000000462,4.7,72.2439409614869,71.16632264434445,72.8677444039977
4.565545091295348,0.019999999999999574,4.72,72.55584268274231,67.99029759144696,72.8677444039977
4.943318922820893,0.020000000000000462,4.74,72.86774440399772,67.92442548117683,72.8677444039977
4.344528667462967,0.019999999999999574,4.76,73.17964612525311,68.83511745779015,72.8677444039977
4.582628645279755,0.020000000000000462,4.78,73.49154784650854,68.90891920122878,72.8677444039977
-0.7936512616970219,0.019999999999999574,4.8,67.86402036923077,68.6576716309278,67.13002296525313
-0.5396490085896914,0.020000000000000462,4.82,67.49702166724195,68.03667067583164,67.13002296525313
-4.001268101349794,0.019999999999999574,4.84,67.13002296525315,71.13129106660294,67.13002296525313
-5.299091039948138,0.020000000000000462,4.86,66.76302426326431,72.06211530321245,67.13002296525313
-5.2104750675364215,0.019999999999999574,4.88,66.39602556127551,71.60650062881193,67.13002296525313
1.9253935719199262,0.020000000000000462,4.9,73.27578064802148,71.35038707610155,75.26040117265129
3.3247213574329066,0.019999999999999574,4.92,74.26809091033637,70.94336955290346,75.26040117265129
4.570644911499997,0.020000000000000462,4.94,75.26040117265129,70.68975626115129,75.26040117265129
6.152782025123358,0.019999999999999574,4.96,76.25271143496616,70.0999294098428,75.26040117265129
6.79770024610653,0.020000000000000462,4.98,77.24502169728108,70.44732145117455,75.26040117265129
-0.5179510595481105,0.019999999999999574,5.0,69.91128133236015,70.42923239190826,69.38136705377724
-0.5673799873599137,0.019999999999999574,5.02,69.6463241930687,70.2137041804286,69.38136705377724
-1.1295772492310476,0.020000000000000462,5.04,69.38136705377724,70.51094430300829,69.38136705377724
-0.14544099947994482,0.019999999999999574,5.06,69.11640991448579,69.26185091396573,69.38136705377724
1.4869623041808495,0.020000000000000462,5.08,68.85145277519432,67.36449047101347,69.38136705377724
0.5793361853659462,0.019999999999999574,5.1,67.43164331958792,66.85230713422197,66.01537589793747
-0.04771571403890107,0.020000000000000462,5.12,66.72350960876268,66.77122532280158,66.01537589793747
-1.8905323347634067,0.019999999999999574,5.14,66.01537589793749,67.9059082327009,66.01537589793747
-4.609938845272239,0.020000000000000462,5.16,65.30724218711225,69.91718103238449,66.01537589793747
-7.091884414088469,0.019999999999999574,5.18,64.59910847628704,71.69099289037551,66.01537589793747
-2.111644595577175,0.020000000000000462,5.2,68.70081508688352,70.8124596824607,68.55864468673899
-2.167827711111869,0.019999999999999574,5.22,68.62972988681126,70.79755759792313,68.55864468673899
-3.086362326365517,0.020000000000000462,5.24,68.55864468673899,71.6450070131045,68.55864468673899
-2.4036794032164153,0.019999999999999574,5.26,68.48755948666673,70.89123888988314,68.55864468673899
-0.7411213419517964,0.020000000000000462,5.28,68.41647428659445,69.15759562854625,68.55864468673899
0.9057560209832047,0.019999999999999574,5.3,69.69595771762364,68.79020169664044,69.0527483544499
0.8664318495329866,0.020000000000000462,5.32,69.37435303603677,68.50792118650378,69.0527483544499
1.3306184761627122,0.019999999999999574,5.34,69.0527483544499,67.72212987828719,69.0527483544499
0.9653338638930222,0.020000000000000462,5.36,68.73114367286303,67.76580980897,69.0527483544499
-0.09790392841050277,0.019999999999999574,5.38,68.40953899127616,68.50744291968667,69.0527483544499
-0.8229943777328828,0.020000000000000462,5.4,67.8664124185853,68.68940679631818,67.60488663229704
-1.1239350446946759,0.019999999999999574,5.42,67.73564952544118,68.85958457013585,67.60488663229704
-2.33794588694893,0.020000000000000462,5.44,67.60488663229704,69.94283251924597,67.60488663229704
-0.9589139692801041,0.019999999999999574,5.46,67.47412373915292,68.43303770843302,67.60488663229704
-0.736635112269596,0.020000000000000462,5.48,67.34336084600879,68.07999595827839,67.60488663229704
-0.24310227822923025,0.019999999999999574,5.5,68.30736094914735,68.55046322737658,67.9782872415909
0.5465903630905444,0.019999999999999574,5.52,68.14282409536914,67.59623373227859,67.9782872415909
0.7822350948765404,0.020000000000000462,5.54,67.9782872415909,67.19605214671436,67.9782872415909
-0.5639518086135382,0.019999999999999574,5.56,67.81375038781269,68.37770219642623,67.9782872415909
0.5711203530133133,0.020000000000000462,5.58,67.64921353403447,67.07809318102116,67.9782872415909
-0.16107855477170574,0.019999999999999574,5.6,67.11072740819456,67.27180596296627,66.67807308248193
-0.26774461567282515,0.020000000000000462,5.62,66.89440024533825,67.16214486101107,66.67807308248193
-1.3933598963051281,0.019999999999999574,5.64,66.67807308248193,68.07143297878706,66.67807308248193
-1.6110061852619708,0.020000000000000462,5.66,66.46174591962561,68.07275210488758,66.67807308248193
-1.158659223305179,0.019999999999999574,5.68,66.24541875676931,67.40407798007449,66.67807308248193
-0.37139449917255263,0.020000000000000462,5.7,67.94898816097303,68.32038266014558,68.18401841659163
-1.9346819139864522,0.019999999999999574,5.72,68.06650328878233,70.00118520276878,68.18401841659163
-0.7342567250028935,0.020000000000000462,5.74,68.18401841659164,68.91827514159453,68.18401841659163
-2.344652565902493,0.019999999999999574,5.76,68.30153354440094,70.64618611030343,68.18401841659163
-2.1567262342484383,0.020000000000000462,5.78,68.41904867221024,70.57577490645868,68.18401841659163
0.1695900192701174,0.019999999999999574,5.8,71.2390964243019,71.06950640503179,72.27025350433405
0.9279277734064806,0.020000000000000462,5.82,71.75467496431799,70.8267471909115,72.27025350433405
-0.9695147264159658,0.019999999999999574,5.84,72.27025350433405,73.23976823075002,72.27025350433405
-0.5344418457883506,0.020000000000000462,5.86,72.78583204435013,73.32027389013848,72.27025350433405
-0.6085691276565939,0.019999999999999574,5.88,73.3014105843662,73.90997971202279,72.27025350433405
0.4636507130764329,0.020000000000000462,5.9,74.92559707973291,74.46194636665648,76.56049174237464
2.820549493185169,0.019999999999999574,5.92,75.74304441105376,72.92249491786859,76.56049174237464
2.5923051233058487,0.020000000000000462,5.94,76.56049174237464,73.96818661906879,76.56049174237464
2.7165740864371486,0.019999999999999574,5.96,77.37793907369549,74.66136498725834,76.56049174237464
3.7077555887507145,0.020000000000000462,5.98,78.19538640501636,74.48763081626565,76.56049174237464
